video_name,status,brand,product,ad_type,reduction_rate
39RQH0mpsVQ.mp4,success,"{'brand_name_text': 'NEW YORKER', 'logo_visible': True, 'logo_timestamps': [48.0], 'brand_text_contrast': 'high'}","{'product_name': 'Lingerie', 'industry': 'Clothing and accessories'}",entertainment,0.4558823529411765
3CJ-7R2g3NE.mp4,success,"{'brand_name_text': 'NATIONAL RETAIL', 'logo_visible': True, 'logo_timestamps': [66.4, 66.9], 'brand_text_contrast': 'high'}","{'product_name': 'Vermont Retail Industry', 'industry': 'Retail'}",brand_awareness,0.6260869565217391
3FtNm9CgA6U.mp4,success,"{'brand_name_text': 'Partnership for a Drug-Free America', 'logo_visible': True, 'logo_timestamps': [12.9], 'brand_text_contrast': 'medium'}","{'product_name': 'Anti-drug awareness', 'industry': 'Public Service Announcement'}",brand_awareness,0.9661016949152542
3JsyhaGHq_E.mp4,success,"{'brand_name_text': 'DAIHATSU', 'logo_visible': True, 'logo_timestamps': [3.0, 16.6, 39.9], 'brand_text_contrast': 'high'}","{'product_name': 'WAKE', 'industry': 'automotive'}",entertainment,0.8257575757575757
3KHSWaEamQc.mp4,success,"{'brand_name_text': 'Sun Valley', 'logo_visible': True, 'logo_timestamps': [1.5, 13.3], 'brand_text_contrast': 'high'}","{'product_name': 'Sun Valley vacation destination', 'industry': 'Vacation and travel'}",brand_awareness,0.7560975609756098
3KyvlMJefR4.mp4,success,"{'brand_name_text': 'Anti-Defamation League', 'logo_visible': True, 'logo_timestamps': [75.9], 'brand_text_contrast': 'high'}","{'product_name': 'Anti-Defamation League', 'industry': 'Human rights'}",brand_awareness,0.8378378378378378
3UOGKO7tM34.mp4,success,"{'brand_name_text': 'Americans for a better tomorrow tomorrow', 'logo_visible': True, 'logo_timestamps': [35.5, 39.9], 'brand_text_contrast': 'high'}","{'product_name': 'Herman Cain', 'industry': 'Politics'}",entertainment,0.7934782608695652
3_1LKqsFguE.mp4,success,"{'brand_name_text': 'Birgir Páll', 'logo_visible': True, 'logo_timestamps': [1.1, 4.2, 14.2, 37.8, 39.0, 47.5, 60.9, 68.4, 81.9, 87.6, 102.3], 'brand_text_contrast': 'high'}","{'product_name': 'Poonikins T-shirt', 'industry': 'Clothing & Accessories'}",entertainment,0.8835978835978836
3d5id_cwHUM.mp4,success,"{'brand_name_text': 'MAGNUM', 'logo_visible': True, 'logo_timestamps': [2.8, 4.5, 5.8, 7.5, 18.1, 18.4], 'brand_text_contrast': 'high'}","{'product_name': 'Magnum Brownie', 'industry': 'Food & Beverage'}",product_demo,0.40909090909090906
3iHP5bBWFrw.mp4,success,"{'brand_name_text': 'SEATTLE', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'medium'}","{'product_name': 'Seattle Tourism', 'industry': 'Vacation and travel'}",testimonial,0.8431372549019608
3mmu60CNl0Y.mp4,success,"{'brand_name_text': 'Nintendo', 'logo_visible': True, 'logo_timestamps': [11.2, 11.6, 12.7, 27.2, 28.4], 'brand_text_contrast': 'high'}","{'product_name': 'Mario Superstar Baseball', 'industry': 'Video Games'}",entertainment,0.8923076923076922
3pNGO5ppfQ8.mp4,success,"{'brand_name_text': 'IBM', 'logo_visible': True, 'logo_timestamps': [56.5], 'brand_text_contrast': 'high'}","{'product_name': 'experimental voice recognition system', 'industry': 'Technology'}",product_demo,0.9626865671641791
3quMz-EAThw.mp4,success,"{'brand_name_text': 'CORN NUTS', 'logo_visible': True, 'logo_timestamps': [58.1], 'brand_text_contrast': 'medium'}","{'product_name': 'Corn Nuts Original', 'industry': 'food & beverage'}",brand_awareness,0.9795918367346939
3vaDzDzRH_c.mp4,success,"{'brand_name_text': 'Virgin mobile', 'logo_visible': True, 'logo_timestamps': [62.2, 63.2], 'brand_text_contrast': 'high'}","{'product_name': 'Mobile phone service', 'industry': 'technology'}",entertainment,0.7090909090909091
3wC7XjH-pTQ.mp4,success,"{'brand_name_text': 'DAEDALIC ENTERTAINMENT', 'logo_visible': True, 'logo_timestamps': [6.9, 7.5, 14.0], 'brand_text_contrast': 'medium'}","{'product_name': 'Deponia Doomsday', 'industry': 'Games and toys'}",entertainment,0.9679144385026738
3zCtPnz-Bxk.mp4,success,"{'brand_name_text': 'COMPLAN', 'logo_visible': True, 'logo_timestamps': [0.0, 24.4, 31.5, 37.8], 'brand_text_contrast': 'high'}","{'product_name': 'Complan Complete Planned Milk Drink', 'industry': 'Food & Beverage'}",product_demo,0.8157894736842105
40qofTTQJDU.mp4,success,"{'brand_name_text': 'the FIRST Years', 'logo_visible': True, 'logo_timestamps': [0.4, 44.4], 'brand_text_contrast': 'high'}","{'product_name': 'Super Chill Insulated Sippy Cups', 'industry': 'Baby products'}",entertainment,0.85
44e-Y08_B-0.mp4,success,"{'brand_name_text': 'Remco', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Baby Laugh-A-Lot', 'industry': 'Games and toys'}",product_demo,0.9553903345724907
487-TyrRkfE.mp4,success,"{'brand_name_text': 'THE Ugglys', 'logo_visible': True, 'logo_timestamps': [1.3, 25.8], 'brand_text_contrast': 'high'}","{'product_name': 'The Gross Electronic Pup-Pet', 'industry': 'Games and toys'}",product_demo,0.835
48zAauZBi58.mp4,success,"{'brand_name_text': 'Samsung', 'logo_visible': True, 'logo_timestamps': [11.2, 17.7, 46.3, 49.0, 61.9, 63.2, 66.1], 'brand_text_contrast': 'high'}","{'product_name': 'Galaxy S7 and S7 Edge', 'industry': 'Electronics'}",product_demo,0.9146919431279621
4F-fzXW1xUM.mp4,success,"{'brand_name_text': 'Bajaj Electricals Ltd.', 'logo_visible': True, 'logo_timestamps': [13.5, 18.0, 28.8, 43.1, 47.2, 49.7, 51.9, 56.3, 57.1, 59.0], 'brand_text_contrast': 'high'}","{'product_name': 'Home Appliances', 'industry': 'Home Appliances'}",brand_awareness,0.5784313725490196
4FLEzXhWQ6g.mp4,success,"{'brand_name_text': 'Downy', 'logo_visible': True, 'logo_timestamps': [4.7, 5.1, 8.1, 8.8, 15.8, 18.0, 22.2, 23.4, 30.4, 35.8, 39.5, 41.2, 44.0], 'brand_text_contrast': 'high'}","{'product_name': 'Downy Fabric Conditioner', 'industry': 'Cleaning products'}",product_demo,0.9608938547486033
4IaDS9MpzH0.mp4,success,"{'brand_name_text': 'New York Bakery', 'logo_visible': True, 'logo_timestamps': [2.9, 4.0, 5.5, 28.1, 29.2], 'brand_text_contrast': 'high'}","{'product_name': 'Texas Toast', 'industry': 'Food & Beverage'}",brand_awareness,0.3125
4JhzwNuo75M.mp4,success,"{'brand_name_text': 'DODGE', 'logo_visible': True, 'logo_timestamps': [46.5, 55.0, 55.8, 60.8], 'brand_text_contrast': 'high'}","{'product_name': 'Dodge Charger White Hat Special', 'industry': 'Cars, automobiles'}",product_demo,0.9161147902869757
4KKgR5YWmYg.mp4,success,"{'brand_name_text': 'EA SPORTS', 'logo_visible': True, 'logo_timestamps': [56.1, 79.1, 80.5], 'brand_text_contrast': 'high'}","{'product_name': '2014 FIFA World Cup Brazil', 'industry': 'Games and toys'}",entertainment,0.7560975609756098
4Krky4i6Xk8.mp4,success,"{'brand_name_text': 'Tropicana', 'logo_visible': True, 'logo_timestamps': [46.2, 47.0, 48.2, 48.7, 49.5, 56.9], 'brand_text_contrast': 'high'}","{'product_name': 'Tropicana Orange Juice', 'industry': 'food & beverage'}",brand_awareness,0.8333333333333334
4Vn3mLIlqp4.mp4,success,"{'brand_name_text': 'Aaj Tak', 'logo_visible': True, 'logo_timestamps': [52.3, 52.8, 54.3, 55.0], 'brand_text_contrast': 'high'}","{'product_name': 'News Channel', 'industry': 'Media & Entertainment'}",brand_awareness,0.8986486486486487
4X4MwbVf5OA.mp4,success,"{'brand_name_text': 'ENJOLI', 'logo_visible': True, 'logo_timestamps': [11.1], 'brand_text_contrast': 'high'}","{'product_name': 'Enjoli perfume', 'industry': 'Beauty products and cosmetics'}",brand_awareness,0.9408284023668639
4XQ7x7c2hkQ.mp4,success,"{'brand_name_text': 'IMPERIAL BLUE', 'logo_visible': True, 'logo_timestamps': [46.1], 'brand_text_contrast': 'high'}","{'product_name': 'Imperial Blue Superhits Music Series', 'industry': 'Alcohol'}",brand_awareness,0.5116279069767442
4_IbqebS7hQ.mp4,success,"{'brand_name_text': 'Kinder JOY', 'logo_visible': True, 'logo_timestamps': [7.7, 10.6, 11.7, 11.9, 12.7, 13.2, 13.7, 16.9, 18.6, 38.0], 'brand_text_contrast': 'high'}","{'product_name': 'Kinder JOY', 'industry': 'food & beverage'}",product_demo,0.765
4a5fS0F6LLA.mp4,success,"{'brand_name_text': 'NESCAFÉ', 'logo_visible': True, 'logo_timestamps': [14.2, 19.2, 21.4, 24.8, 27.9, 28.8, 29.9, 31.9, 41.5, 43.7], 'brand_text_contrast': 'high'}","{'product_name': 'Nescafé Classic', 'industry': 'Food & Beverage'}",entertainment,0.5671641791044777
4b9Ji7DvsjU.mp4,success,"{'brand_name_text': 'BBC SPORT', 'logo_visible': True, 'logo_timestamps': [87.5], 'brand_text_contrast': 'high'}","{'product_name': 'The Winter Olympics 2014 coverage', 'industry': 'Media'}",brand_awareness,0.8812785388127854
4c43WKFcn4c.mp4,success,"{'brand_name_text': 'Bangkok Airways', 'logo_visible': True, 'logo_timestamps': [3.0, 6.4, 8.1, 27.9, 48.1, 52.2, 55.3, 58.3], 'brand_text_contrast': 'high'}","{'product_name': 'Airline services', 'industry': 'Vacation and travel'}",brand_awareness,0.8425925925925926
4hN0ai9WzBQ.mp4,success,"{'brand_name_text': 'HUMANEWATCH.ORG', 'logo_visible': True, 'logo_timestamps': [60.0], 'brand_text_contrast': 'high'}","{'product_name': 'Awareness about HSUS financial practices', 'industry': 'Non-profit / Advocacy'}",brand_awareness,0.825
4hScgyXu_9c.mp4,success,"{'brand_name_text': 'UNDER ARMOUR', 'logo_visible': True, 'logo_timestamps': [3.0, 16.2, 22.1], 'brand_text_contrast': 'high'}","{'product_name': 'Athletic apparel and footwear', 'industry': 'Sports & Fitness'}",brand_awareness,0.7623762376237624
4k0AGQyMbFE.mp4,success,"{'brand_name_text': ""Dave's Soda & Pet City"", 'logo_visible': True, 'logo_timestamps': [0.0, 4.0, 4.7, 6.8, 13.7, 24.9, 56.4, 63.1, 72.7, 81.9, 98.0], 'brand_text_contrast': 'high'}","{'product_name': 'Pet supplies and animals', 'industry': 'Pet Retail'}",brand_awareness,0.8081632653061225
4pcO7_S2WQs.mp4,success,"{'brand_name_text': 'TWINKLE', 'logo_visible': True, 'logo_timestamps': [33.6, 33.8, 36.6], 'brand_text_contrast': 'high'}","{'product_name': 'Beauty Parlour Services', 'industry': 'Beauty products and cosmetics'}",entertainment,0.7560975609756098
4u_Ed0Bh-s0.mp4,success,"{'brand_name_text': 'Calbee', 'logo_visible': True, 'logo_timestamps': [28.1], 'brand_text_contrast': 'high'}","{'product_name': 'Potato Chips Consomme Punch', 'industry': 'Food & Beverage'}",entertainment,0.8315789473684211
4vGcH0Bk3hg.mp4,success,"{'brand_name_text': 'Lily', 'logo_visible': True, 'logo_timestamps': [89.5], 'brand_text_contrast': 'high'}","{'product_name': 'Lily Camera', 'industry': 'Technology'}",product_demo,0.7532467532467533
4va3G-CNNUo.mp4,success,"{'brand_name_text': 'VISIT THE PHILIPPINES', 'logo_visible': True, 'logo_timestamps': [26.9], 'brand_text_contrast': 'high'}","{'product_name': 'Philippines Tourism', 'industry': 'Vacation and travel'}",entertainment,0.782051282051282
54WiJFln6I0.mp4,success,"{'brand_name_text': 'South Africa', 'logo_visible': True, 'logo_timestamps': [57.5], 'brand_text_contrast': 'high'}","{'product_name': 'South Africa Tourism', 'industry': 'Vacation and travel'}",brand_awareness,0.6433121019108281
58ldzvk0t50.mp4,success,"{'brand_name_text': 'BuzzFeed', 'logo_visible': True, 'logo_timestamps': [90.6], 'brand_text_contrast': 'high'}","{'product_name': 'Burger Brand Quiz', 'industry': 'Media & Entertainment'}",entertainment,0.7619047619047619
5AaacAMljG8.mp4,success,"{'brand_name_text': 'GAME OF WAR FIRE AGE', 'logo_visible': True, 'logo_timestamps': [51.8, 56.3, 57.3, 57.5, 58.8], 'brand_text_contrast': 'high'}","{'product_name': 'Game of War: Fire Age', 'industry': 'Games and toys'}",entertainment,0.8553459119496856
5CaMUfxVJVQ.mp4,success,"{'brand_name_text': ""Wendy's"", 'logo_visible': True, 'logo_timestamps': [34.4, 57.0], 'brand_text_contrast': 'high'}","{'product_name': 'hamburgers', 'industry': 'Restaurants, cafe, fast food'}",entertainment,0.8941176470588236
5DCow4J-pDE.mp4,success,"{'brand_name_text': 'WHOLE FOODS MARKET', 'logo_visible': True, 'logo_timestamps': [56.6], 'brand_text_contrast': 'high'}","{'product_name': 'Ethically sourced groceries', 'industry': 'Retail'}",brand_awareness,0.5730337078651686
5Ea5lKyWxGc.mp4,success,"{'brand_name_text': 'SONY', 'logo_visible': True, 'logo_timestamps': [0.4, 7.6, 20.6, 44.5, 46.0, 48.2, 54.4, 63.4], 'brand_text_contrast': 'high'}","{'product_name': 'α7R II', 'industry': 'Electronics'}",product_demo,0.8741258741258742
5J58i_qbQxY.mp4,success,"{'brand_name_text': 'transport safety', 'logo_visible': True, 'logo_timestamps': [0.0, 1.3, 4.3, 5.9, 9.2, 10.5, 12.2, 14.6, 15.1, 16.5, 18.2, 22.4, 25.0, 26.9, 32.9, 36.3, 38.4, 39.3, 41.9, 42.7, 48.3, 51.5, 54.9, 56.7], 'brand_text_contrast': 'medium'}","{'product_name': 'Safe Driving Awareness', 'industry': 'Safety and safety services'}",brand_awareness,0.9505154639175257
5JLBU-QQpoo.mp4,success,"{'brand_name_text': None, 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Photocopier', 'industry': 'Technology'}",entertainment,0.9842209072978304
5JuVHCJVYf4.mp4,success,"{'brand_name_text': 'Meow Mix', 'logo_visible': True, 'logo_timestamps': [19.1, 28.2], 'brand_text_contrast': 'high'}","{'product_name': 'Meow Mix Cat Food', 'industry': 'Pet food'}",brand_awareness,0.8860759493670887
5R8euGTHBR8.mp4,success,"{'brand_name_text': 'Gatorade', 'logo_visible': True, 'logo_timestamps': [32.5, 72.3, 74.5, 77.4], 'brand_text_contrast': 'high'}","{'product_name': 'Gatorade', 'industry': 'food & beverage'}",brand_awareness,0.8487654320987654
5UzfYJ-mkzc.mp4,success,"{'brand_name_text': ""MOLOKA'I"", 'logo_visible': True, 'logo_timestamps': [0.1, 26.2], 'brand_text_contrast': 'high'}","{'product_name': 'Molokai Vacation', 'industry': 'Vacation and travel'}",brand_awareness,0.8991596638655462
5VPFKnBYOSI.mp4,success,"{'brand_name_text': 'Microsoft Windows 95', 'logo_visible': True, 'logo_timestamps': [0.7, 2.1, 57.5, 59.2], 'brand_text_contrast': 'high'}","{'product_name': 'Windows 95', 'industry': 'technology'}",brand_awareness,0.7685185185185185
5W4MYJt8c4w.mp4,success,"{'brand_name_text': 'GALOOB', 'logo_visible': True, 'logo_timestamps': [0.7, 28.1], 'brand_text_contrast': 'medium'}","{'product_name': 'The Animal', 'industry': 'Games and toys'}",product_demo,0.9034749034749034
5gKjLV2wKmg.mp4,success,"{'brand_name_text': 'Barbie', 'logo_visible': True, 'logo_timestamps': [24.2, 29.2, 30.2], 'brand_text_contrast': 'high'}","{'product_name': 'Hawaiian Ice Party', 'industry': 'Games and toys'}",product_demo,0.925
5lAf59TrJ4I.mp4,success,"{'brand_name_text': 'HISTORY', 'logo_visible': True, 'logo_timestamps': [2.4, 29.1, 57.8, 62.0], 'brand_text_contrast': 'high'}","{'product_name': 'Join or Die with Craig Ferguson', 'industry': 'Media and arts'}",entertainment,0.765625
5o9Dp6D91fI.mp4,success,"{'brand_name_text': 'BuzzFeed', 'logo_visible': True, 'logo_timestamps': [2.6, 5.0, 110.8, 112.2], 'brand_text_contrast': 'high'}","{'product_name': 'The Atlas of Beauty series', 'industry': 'Media and arts'}",brand_awareness,0.5076923076923077
6-2L4PTV14A.mp4,success,"{'brand_name_text': None, 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Super Mario video games', 'industry': 'Games and toys'}",brand_awareness,0.8506876227897839
6-BPFPwv8RQ.mp4,success,"{'brand_name_text': 'Coca-Cola', 'logo_visible': True, 'logo_timestamps': [29.0, 31.6, 57.0], 'brand_text_contrast': 'high'}","{'product_name': 'Coca-Cola', 'industry': 'food & beverage'}",brand_awareness,0.9517819706498952
60ewmq3ui7A.mp4,success,"{'brand_name_text': 'CLEARWATER MARINE AQUARIUM', 'logo_visible': True, 'logo_timestamps': [0.0, 3.6, 13.6], 'brand_text_contrast': 'high'}","{'product_name': 'Rescue Clearwater', 'industry': 'Wildlife Conservation'}",brand_awareness,0.8416666666666667
64G5FfG2Xpg.mp4,success,"{'brand_name_text': 'DemandAPlan.org, LAW CENTER TO PREVENT GUN VIOLENCE, MAYORS AGAINST ILLEGAL GUNS', 'logo_visible': True, 'logo_timestamps': [79.4], 'brand_text_contrast': 'high'}","{'product_name': 'Gun violence prevention advocacy', 'industry': 'Non-profit / Advocacy'}",testimonial,0.8305084745762712
67jh16fASvI.mp4,success,"{'brand_name_text': 'JonTron', 'logo_visible': True, 'logo_timestamps': [12.9, 28.2, 46.6, 49.9, 96.9], 'brand_text_contrast': 'high'}","{'product_name': 'JonTron T-shirts and stickers', 'industry': 'Clothing & Accessories'}",entertainment,0.8289473684210527
694TX2lQ7Uo.mp4,success,"{'brand_name_text': 'Radio Shack', 'logo_visible': True, 'logo_timestamps': [26.8], 'brand_text_contrast': 'high'}","{'product_name': 'transportable cellular telephone', 'industry': 'Electronics'}",product_demo,0.9458483754512635
69MpLiYhsXw.mp4,success,"{'brand_name_text': 'GUINNESS', 'logo_visible': True, 'logo_timestamps': [1.9, 12.9, 14.9, 17.9, 19.7, 25.3, 26.9, 27.1, 28.4, 31.9, 32.4, 33.5, 37.5, 38.5, 39.6, 43.4, 44.3, 46.3, 47.0, 52.5, 54.5, 55.1, 55.2, 57.8], 'brand_text_contrast': 'high'}","{'product_name': 'Guinness Stout', 'industry': 'Alcohol'}",brand_awareness,0.8461538461538461
6AOvnPY_d-U.mp4,success,"{'brand_name_text': 'Cadbury DAIRY MILK', 'logo_visible': True, 'logo_timestamps': [14.0, 32.8, 34.0], 'brand_text_contrast': 'high'}","{'product_name': 'Cadbury Dairy Milk', 'industry': 'Food & Beverage'}",brand_awareness,0.5666666666666667
6AR0xq6g5Uo.mp4,success,"{'brand_name_text': 'Finish Line', 'logo_visible': True, 'logo_timestamps': [0.0, 2.5, 3.6, 5.0, 6.0, 7.0, 7.5, 8.9, 9.2, 9.9, 12.3, 12.4, 13.2], 'brand_text_contrast': 'medium'}","{'product_name': 'Athletic footwear and apparel', 'industry': 'Clothing and accessories'}",brand_awareness,0.8133333333333334
6CbQOLqZ8IA.mp4,success,"{'brand_name_text': 'Nike', 'logo_visible': True, 'logo_timestamps': [59.2], 'brand_text_contrast': 'high'}","{'product_name': 'Nike Cycling Apparel', 'industry': 'Sports equipment and activities'}",brand_awareness,0.8575342465753425
6FSOKnW9BLI.mp4,success,"{'brand_name_text': 'Perfect BROWNIE', 'logo_visible': True, 'logo_timestamps': [8.6, 107.4, 118.5], 'brand_text_contrast': 'high'}","{'product_name': 'Perfect Brownie Pan', 'industry': 'Home appliances'}",product_demo,0.9278779472954231
6Obj5eoSpu8.mp4,success,"{'brand_name_text': 'Jordan', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Basketball shoes', 'industry': 'Clothing and accessories'}",brand_awareness,0.9548872180451128
6PKAv5OPf40.mp4,success,"{'brand_name_text': 'Shopkins', 'logo_visible': True, 'logo_timestamps': [3.3, 12.6], 'brand_text_contrast': 'high'}","{'product_name': 'Scoops Ice Cream Truck', 'industry': 'Games and toys'}",product_demo,0.8631578947368421
6T2olgjnDWY.mp4,success,"{'brand_name_text': '1-800-470-ACNE', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'medium'}","{'product_name': 'Free Informational Video about acne', 'industry': 'Healthcare and medications'}",testimonial,0.8333333333333334
6bJOIqVAD-s.mp4,success,"{'brand_name_text': ""McDonald's"", 'logo_visible': True, 'logo_timestamps': [26.4, 29.4], 'brand_text_contrast': 'high'}","{'product_name': 'Filet-O-Fish Extra Value Meal', 'industry': 'food & beverage'}",entertainment,0.9027777777777778
6dwjoUYvHs8.mp4,success,"{'brand_name_text': 'M&T Bank', 'logo_visible': True, 'logo_timestamps': [25.9, 28.8], 'brand_text_contrast': 'high'}","{'product_name': 'Banking services', 'industry': 'Financial services'}",testimonial,0.6296296296296297
6e3z2H1O5zE.mp4,success,"{'brand_name_text': 'EZ CRACKER', 'logo_visible': True, 'logo_timestamps': [86.5, 101.2], 'brand_text_contrast': 'high'}","{'product_name': 'EZ Cracker', 'industry': 'Home appliances'}",product_demo,0.9042553191489362
6h3G-lMZxjo.mp4,success,"{'brand_name_text': 'Obama', 'logo_visible': True, 'logo_timestamps': [68.0], 'brand_text_contrast': 'high'}","{'product_name': 'Barack Obama 2008 Presidential Campaign', 'industry': 'Politics'}",brand_awareness,0.8675799086757991
6iQ7ZDUutU4.mp4,success,"{'brand_name_text': 'RICK BARBER', 'logo_visible': True, 'logo_timestamps': [0.0, 1.9, 2.9, 6.2, 10.1, 11.5, 17.9, 21.4, 24.9, 25.5, 26.4, 28.6, 30.5, 33.1, 34.8, 35.9, 36.9, 37.5, 37.9, 38.9, 41.4, 46.5, 53.1], 'brand_text_contrast': 'high'}","{'product_name': 'Rick Barber for U.S. Congress', 'industry': 'Political'}",brand_awareness,0.42500000000000004
6jyAEqhfHTE.mp4,success,"{'brand_name_text': 'Friskies', 'logo_visible': True, 'logo_timestamps': [1.8, 2.8, 3.9, 6.7, 7.8, 9.8, 10.2, 13.4, 16.9, 17.6, 19.1, 26.9, 33.9, 38.6, 39.6, 44.1, 44.8, 47.3, 57.4, 57.6, 59.6, 63.2, 69.0, 74.2, 81.3, 83.5, 85.2, 88.4], 'brand_text_contrast': 'high'}","{'product_name': 'Cat food', 'industry': 'Pet food'}",entertainment,0.8957654723127035
6kYqjTA_VEg.mp4,success,"{'brand_name_text': 'THINK!', 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'medium'}","{'product_name': 'Seat belt safety', 'industry': 'Security and safety services'}",brand_awareness,0.826530612244898
6kkeGgRG-uE.mp4,success,"{'brand_name_text': 'BuzzFeed', 'logo_visible': True, 'logo_timestamps': [1.0, 1.7, 101.0, 101.7], 'brand_text_contrast': 'high'}","{'product_name': 'BuzzFeed food content', 'industry': 'Media and Entertainment'}",entertainment,0.8557919621749409
6uLBrg6ai0c.mp4,success,"{'brand_name_text': 'LINE', 'logo_visible': True, 'logo_timestamps': [1.7, 4.0, 6.9, 8.5, 14.2, 18.1, 19.2], 'brand_text_contrast': 'medium'}","{'product_name': 'LINE Camera', 'industry': 'Software'}",product_demo,0.9230769230769231
6uhCxBk6cQE.mp4,success,"{'brand_name_text': 'Nike', 'logo_visible': True, 'logo_timestamps': [58.5], 'brand_text_contrast': 'high'}","{'product_name': 'Athletic apparel and footwear', 'industry': 'Sports & Fitness'}",brand_awareness,0.6176470588235294
6xy_lt-Z5b0.mp4,success,"{'brand_name_text': 'Mahindra', 'logo_visible': True, 'logo_timestamps': [4.6, 5.2, 5.9, 6.7, 18.8, 21.4, 42.6, 45.5], 'brand_text_contrast': 'high'}","{'product_name': 'NuvoSport', 'industry': 'automotive'}",brand_awareness,0.76
7-OnEe-dauE.mp4,success,"{'brand_name_text': ""m&m's"", 'logo_visible': True, 'logo_timestamps': [22.7], 'brand_text_contrast': 'high'}","{'product_name': ""M&M'S Pretzel"", 'industry': 'food & beverage'}",entertainment,0.875
7AVmI73va4g.mp4,success,"{'brand_name_text': ""NO MAN'S SKY"", 'logo_visible': True, 'logo_timestamps': [2.7, 3.4, 80.1], 'brand_text_contrast': 'high'}","{'product_name': ""No Man's Sky"", 'industry': 'Games and toys'}",product_demo,0.8723897911832946
7Ac2cZPOD00.mp4,success,"{'brand_name_text': 'Gatorade', 'logo_visible': True, 'logo_timestamps': [0.5, 25.2], 'brand_text_contrast': 'high'}","{'product_name': 'Gatorade', 'industry': 'food & beverage'}",tutorial,0.8941176470588236
7AuhjzxAudY.mp4,success,"{'brand_name_text': 'skype', 'logo_visible': True, 'logo_timestamps': [1.9, 8.5, 8.8, 9.2, 14.4, 21.2, 22.1, 30.7, 38.5, 39.1], 'brand_text_contrast': 'high'}","{'product_name': 'group video calling', 'industry': 'technology'}",brand_awareness,0.8791208791208791
7ClI2bp__Bs.mp4,success,"{'brand_name_text': 'JUST EAT', 'logo_visible': True, 'logo_timestamps': [1.7, 4.3, 6.9, 26.3], 'brand_text_contrast': 'high'}","{'product_name': 'Food delivery service', 'industry': 'Food & Beverage'}",entertainment,0.5692307692307692
7Cqz-S8Phv8.mp4,success,"{'brand_name_text': 'BOSS', 'logo_visible': True, 'logo_timestamps': [28.0], 'brand_text_contrast': 'high'}","{'product_name': 'Rainbow Mountain Blend Coffee', 'industry': 'food & beverage'}",brand_awareness,0.65
7GKuZu9xkj0.mp4,success,"{'brand_name_text': 'Dettol', 'logo_visible': True, 'logo_timestamps': [11.2, 28.4], 'brand_text_contrast': 'high'}","{'product_name': 'Dettol Original Anti-Bacterial Soap and Body Wash', 'industry': 'Cleaning products'}",product_demo,0.7692307692307692
7Guufs3mdgg.mp4,success,"{'brand_name_text': 'Ford', 'logo_visible': True, 'logo_timestamps': [0.0], 'brand_text_contrast': 'low'}","{'product_name': 'Ford Ka', 'industry': 'automotive'}",entertainment,0.8888888888888888
7Kb3rDbBWEI.mp4,success,"{'brand_name_text': 'Don McGill Toyota of Katy', 'logo_visible': True, 'logo_timestamps': [0.1, 14.2], 'brand_text_contrast': 'high'}","{'product_name': '2016 Camry LE', 'industry': 'automotive'}",product_demo,0.9016393442622951
7MJu_aWn1nI.mp4,success,"{'brand_name_text': None, 'logo_visible': False, 'logo_timestamps': [], 'brand_text_contrast': 'low'}","{'product_name': 'Nature and Wildlife Content', 'industry': 'Media and Arts'}",entertainment,0.9285714285714286
7N9HoLhZGsU.mp4,success,"{'brand_name_text': 'Anlene', 'logo_visible': True, 'logo_timestamps': [10.1, 11.1, 23.1, 24.9], 'brand_text_contrast': 'high'}","{'product_name': 'Anlene milk', 'industry': 'food & beverage'}",brand_awareness,0.7259259259259259
7Ol2HYCnVbs.mp4,success,"{'brand_name_text': '2K SPORTS', 'logo_visible': True, 'logo_timestamps': [5.0, 61.1], 'brand_text_contrast': 'high'}","{'product_name': 'NBA 2K11', 'industry': 'Games and toys'}",entertainment,0.8161434977578476
7QBgCfKfXqQ.mp4,success,"{'brand_name_text': 'CollegeHumor', 'logo_visible': True, 'logo_timestamps': [0.6, 0.7, 2.5, 2.6, 99.0], 'brand_text_contrast': 'high'}","{'product_name': 'CollegeHumor Originals', 'industry': 'Media and arts'}",entertainment,0.8280254777070064
7T3J4n_PJaI.mp4,success,"{'brand_name_text': 'Tumbl Trak', 'logo_visible': True, 'logo_timestamps': [0.9, 1.0], 'brand_text_contrast': 'high'}","{'product_name': 'Home gymnastics equipment', 'industry': 'Sports equipment and activities'}",testimonial,0.9471698113207547
7UjqLfjsfMk.mp4,success,"{'brand_name_text': 'Doritos', 'logo_visible': True, 'logo_timestamps': [0.0, 4.3, 17.8, 19.8, 22.6], 'brand_text_contrast': 'high'}","{'product_name': 'Doritos Nacho Cheese', 'industry': 'food & beverage'}",entertainment,0.7027027027027026
